intent,response,utter_link,utter_send_link,utter_ask_more,featureless
WHO_UPLOAD, 업로드하시는데 누구에게 물어야 할 지 궁금하시군요 /  업로드에 대한 담당자가 누구인지 궁금하시군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/upload](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""신분증을 업로드하려고 하는데 누구에게 물어봐야 해요?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHAT_UPLOAD, 업로드하시는데 해당 서비스에 대한 정보가 뭔지 궁금하시군요 /  업로드 시에 해당 서비스에 대해 궁금하셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/upload](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""신분증을 업로드하려고 하는데 뭐가 필요하죠?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHERE_UPLOAD, 업로드하시는데 어디서 해결 할 수 있는지 궁금하시군요 /  업로드 관련 사항에 대해 어디서 해결할 수 있는지 알고싶으셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/upload](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""신분증을 업로드하려고 하는데 어디서 할 수 있나요?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHEN_UPLOAD, 업로드하시는데 해당 서비스 제공 시간이 궁금하시군요 /  업로드 시에 언제 해당 서비스가 제공되는지 알고 싶으시군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/upload](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""신분증을 업로드하려고 하는데 언제 가능한가요?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHY_UPLOAD, 업로드하시는데 발생한 불편함에 대한 원인이 궁금하셨군요 /  업로드하시는데 생긴 불편사항에 대한 이유가 알고 싶으셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/upload](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""신분증을 업로드하려고 하는데 왜 안되는지 이유를 알려주세요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
HOW_UPLOAD, 업로드하시는데 해당 서비스를 어떻게 사용하는지에 대해 궁금하시군요 /  업로드하시는데 말씀하신 서비스를 사용하는 방법에 대해 궁금하시군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/upload](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""신분증을 업로드하려고 하는데 어떻게 해야하는지 궁금해요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
QTY-AGE_UPLOAD, 업로드하시는데 연령 제한 관련 정보가 궁금하시군요 /  업로드 상황에서 나이 제한에 관련해 질문해주셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/upload](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""신분증을 업로드하려고 하는데 연령 제한 관련 정보를 알고 싶어요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
QTY-GEN_UPLOAD," 업로드하시는데 발생하는 비용, 수수료, 이자를 알고 싶으시군요 /  업로드 상황에서 생긴 비용, 수수료, 이자에 대해 궁금하셨군요",이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/upload](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""신분증을 업로드하려고 하는데 발생하는 비용을 알고 싶어요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
ERROR_UPLOAD, 업로드하시는데 문제가 발생한 상황이군요 /  업로드 상황에서 문제가 발생하셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/upload](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""신분증을 업로드하려고 하는데 오류가 발생합니다.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
REQUEST_UPLOAD, 업로드를 원하시는군요 /  업로드하시기를 희망하시는군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/upload](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""신분증을 업로드하고 싶어요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHO_ISSUE, 발급하시는데 어느 부서가 해결해 줄 수 있는지 궁금하시군요/ 발급에 대한 담당자가 누구인지 알고싶으시군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/issue](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""체크카드를 발급하려고 하는데 누구에게 물어봐야 해요?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHAT_ISSUE, 발급하시는데 해당 서비스가 궁금하시군요 /  발급 시에 해당 서비스에 대해 알고 싶으셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/issue](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""체크카드를 발급하려고 하는데 뭐가 필요하죠?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHERE_ISSUE, 발급하시는데 어디서 할 수 있는지 궁금하시군요 /  발급 시에 어디서 해결할 수 있는지 문의해 주셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/issue](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""체크카드를 발급하려고 하는데 어디서 할 수 있나요?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHEN_ISSUE, 발급하시는데 해당 서비스 제공 시간을 알고 싶으시군요 /  발급하실 수 있는 서비스 시간에 대해 궁금하셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/issue](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""체크카드를 발급하려고 하는데 언제 가능한가요?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHY_ISSUE, 발급하시는데 발생한 불편함에 대한 원인이 궁금하셨군요 /  발급 시에 생긴 불편 사항에 대한 원인을 알고 싶으셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/issue](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""체크카드를 발급하려고 하는데 왜 안되는지 이유를 알려주세요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
HOW_ISSUE, 발급하시는데 해당 서비스를 어떻게 사용하는지 궁금하시군요 /  발급하시는데 해당 서비스에 대한 방법이 궁금하셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/issue](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""체크카드를 발급하려고 하는데 어떻게 해야하는지 궁금해요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
QTY-AGE_ISSUE, 발급하시는데 연령 제한 관련 정보가 궁금하시군요 /  발급하시는데 나이 제한에 대해 알고싶으셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/issue](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""체크카드를 발급하려고 하는데 연령 제한 관련 정보를 알고 싶어요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
QTY-GEN_ISSUE," 발급하시는데 해당 서비스 관련 비용, 수수료, 이자를 알고 싶으시군요 /  발급시에 해당 서비스 관련 비용, 수수료, 이자에 대해 질문해 주셨군요",이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/issue](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""체크카드를 발급하려고 하는데 발생하는 비용을 알고 싶어요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
ERROR_ISSUE, 발급하시는데 어려움이 있으시군요 /  발급하시는데 문제가 발생하셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/issue](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""체크카드를 발급하려고 하는데 오류가 발생합니다.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
REQUEST_ISSUE, 발급을 원하시는군요 /  발급하시기를 원하시는군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/issue](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""체크카드를 발급하고 싶어요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHO_LOGIN, 로그인하시는데 누가 해결해 줄 수 있는지 궁금하시군요 /  로그인에 대한 담당자가 누구인지 궁금하시군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/login](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""어플에 로그인하려고 하는데 누구에게 물어봐야 해요?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHAT_LOGIN, 로그인하시는데 해당 서비스가 뭔지 궁금하시군요 /  로그인 상황에서 해당 서비스가 뭔지 문의해 주셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/login](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""어플에 로그인하려고 하는데 뭐가 필요하죠?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHERE_LOGIN, 로그인하시는데 어디서 할 수 있는지 궁금하시군요 /  로그인 상황에서 어디서 해결할 수 있는지 문의해 주셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/login](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""어플에 로그인하려고 하는데 어디서 할 수 있나요?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHEN_LOGIN, 로그인하시는데 해당 서비스 제공 시간이 궁금하시군요 /  로그인하실 수 있는 서비스 시간에 대해 문의해 주셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/login](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""어플에 로그인하려고 하는데 언제 가능한가요?""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
WHY_LOGIN, 로그인하시는데 해당 서비스 이용에 있어 발생한 오류에 대한 원인이 궁금하셨군요 /  로그인 시 해당 서비스 이용에 대한 오류 원인이 궁금하셨군요,이 경우에는 다음 링크를 따라가 보시면 도움이 되실 거예요,관련 정보 링크 가기 👉 [https://bank.co.kr/login](http://dicora.kr),도움이 되셨나요? 다른 문제가 또 있으면 말씀해 주세요,"죄송합니다. ""어플에 로그인하려고 하는데 왜 안되는지 이유를 알려주세요.""와 같이 구체적인 대상을 포함해서 말씀해 주시겠어요?"
